_id,ltable_id,rtable_id,ltable_title,ltable_artist_name,ltable_year,rtable_title,rtable_year,rtable_episode,rtable_song,rtable_artists
455649,478142,639720,Waves of Bliss (Featuring Steve Gorn),Paul Avgerinos,2006,Tanner Hall,2009.0,,A Few Minutes of Silence,paul westerberg + arrangement with warner music group film + tv licensing
455696,519354,639720,This Little Light of Mine,Pete Seeger with Memphis Slim and Willie Dixon,0,Tanner Hall,2009.0,,A Few Minutes of Silence,paul westerberg + arrangement with warner music group film + tv licensing
455775,954113,639720,The Poor People Of Paris,The Fabulous Les Paul & Mary Ford,0,Tanner Hall,2009.0,,A Few Minutes of Silence,paul westerberg + arrangement with warner music group film + tv licensing
455792,671264,246721,It's Sweet,Liz Phair,2003,The Good Wife,2009.0,Minds Eye (#6.14),Sweet Jane,liz phair
455808,534735,104334,Un Ange Frappe A Ma Porte,Natasha St-Pier,2006,Guapas,2014.0,Charlas de hombres (#1.26),Un ange frappe à ma porte,natasha st-pier
456336,686387,267310,Meet Me In St. Louis_ Louis (LP Version),Joan Carroll_ Harry Davenport_ Judy Garland And The M-G-M Studio Chorus,0,The Simpsons,1989.0,Bart Stops to Smell the Roosevelts (#23.2),The Gold Diggers Song (Were In the Money),harry warren
456403,838233,267310,I Guess The Lord Must Be In New York City,Harry Nilsson,1989,The Simpsons,1989.0,Bart Stops to Smell the Roosevelts (#23.2),The Gold Diggers Song (Were In the Money),harry warren
456419,936598,267310,Put A Little Love In Your Heart (The Big Three),Harry J Allstars,2004,The Simpsons,1989.0,Bart Stops to Smell the Roosevelts (#23.2),The Gold Diggers Song (Were In the Money),harry warren
456524,945202,267310,Just Another Sad Song,The Warren Brothers,1998,The Simpsons,1989.0,Bart Stops to Smell the Roosevelts (#23.2),The Gold Diggers Song (Were In the Money),harry warren
456676,924575,453978,I Haven't Found Her Yet,Merle Haggard & George Jones,1982,God Rot Tunbridge Wells!,1985.0,,Let envy then conceal her head,george frideric handel + john shirley-quirk
456700,128737,453978,Had I Known You Better Then (LP Version),Daryl Hall And John Oates,1996,God Rot Tunbridge Wells!,1985.0,,Let envy then conceal her head,george frideric handel + john shirley-quirk
457706,706689,284812,Like Someone In Love,Ray Brown Trio / Ralph Moore,1991,The Wind in the Willows,1984.0,Burglary at Toad Hall (#1.11),The Wind in the Willows song,ralph mctell + keith hopwood + malcolm rowe
459000,942127,650786,From Heaven To Heartache,Bad Boys Blue,0,The Boy with Green Hair,1948.0,,How Many Miles to Dublin Town?,pat obrien + boys
459179,929294,650786,We Came To Dance (Compressor Dub),The Disco Boys,0,The Boy with Green Hair,1948.0,,How Many Miles to Dublin Town?,pat obrien + boys
459187,247896,650786,How I Met Your Mother (Album Version),The Friday Night Boys,2009,The Boy with Green Hair,1948.0,,How Many Miles to Dublin Town?,pat obrien + boys
459652,961244,307330,I Love Everything I Get My Hands On,Rex Allen_ Jr.,0,Turn Back Time: The Family,2012.0,The 1970s (#1.5),Get It On,marc bolan + t. rex
459711,933330,307330,Break On Through,Marc Ribot's Ceramic Dog,2008,Turn Back Time: The Family,2012.0,The 1970s (#1.5),Get It On,marc bolan + t. rex
459825,707732,63669,Jungle Dance,Cosima,0,Degrassi: The Next Generation,2001.0,Everything She Wants (#7.21),Jungle Dance,cosima grunsky
459856,912234,90253,Selection: (a) Casimo (b) I Love You (c) You Can Never Blame A Girl For Dreaming (d) Goodbye_ Little Rosebud (e) Wildflower (f) April Blossoms (g) Bambalina (h) Goodbye_ Little Rosebud,The London Theatre Orchestra,0,Follow the Sun,1961.0,Night Song (#1.11),Let There Be Love,lionel rand + julie london + performed in a rehearsal with a manila jazz combo
459865,810942,90253,People Will Say We're in Love,Gordon MacRae & Shirley Jones With Jay Blackton And His Orchestra,0,Follow the Sun,1961.0,Night Song (#1.11),Let There Be Love,lionel rand + julie london + performed in a rehearsal with a manila jazz combo
459886,730246,90253,Hungarian Love Song,The Jazz Butcher,0,Follow the Sun,1961.0,Night Song (#1.11),Let There Be Love,lionel rand + julie london + performed in a rehearsal with a manila jazz combo
459912,903360,90253,The magic of love,Russell Watson / Lionel Richie / Jay Berliner / Jeff Bova / Royal Philharmonic Orchestra / John Lubbock,0,Follow the Sun,1961.0,Night Song (#1.11),Let There Be Love,lionel rand + julie london + performed in a rehearsal with a manila jazz combo
459969,880875,90253,I Don't Know How To Love Him,Jesus Christ Superstar: Highlights - 20th Anniversary London Cast,0,Follow the Sun,1961.0,Night Song (#1.11),Let There Be Love,lionel rand + julie london + performed in a rehearsal with a manila jazz combo
459974,959352,90253,Someday (You'll Be Sorry),Louis Armstrong With The Commanders,0,Follow the Sun,1961.0,Night Song (#1.11),Let There Be Love,lionel rand + julie london + performed in a rehearsal with a manila jazz combo
459994,682420,90253,I Call It Love,Lionel Richie,2006,Follow the Sun,1961.0,Night Song (#1.11),Let There Be Love,lionel rand + julie london + performed in a rehearsal with a manila jazz combo
460088,783019,90253,Love Letters in the Sand ( Pat Boone ),Chilled Jazz Masters,0,Follow the Sun,1961.0,Night Song (#1.11),Let There Be Love,lionel rand + julie london + performed in a rehearsal with a manila jazz combo
460091,955065,90253,Hello Love,Holiday With Maggie,0,Follow the Sun,1961.0,Night Song (#1.11),Let There Be Love,lionel rand + julie london + performed in a rehearsal with a manila jazz combo
460130,515900,90253,Nobody Wants To Be Lonely,Ricky Martin with Christina Aguilera,1999,Follow the Sun,1961.0,Night Song (#1.11),Let There Be Love,lionel rand + julie london + performed in a rehearsal with a manila jazz combo
460345,811398,579914,Walking My Baby Back Home,Paul Anka,0,Pootie Tang,2001.0,,TIPPY TAI ON MY CAPPATOWN,louis c.k. + prince paul + qiana drew + tara jeffers + lorria richards + lance crouther
460499,439142,301377,Love Is In The Air (Fran Mix),John Paul Young,1997,Top of the Pops,1964.0,(1980-12-18),Whole Lotta Love,ccs + jimmy page + john bonham + robert plant + john paul jones
460519,810942,301377,People Will Say We're in Love,Gordon MacRae & Shirley Jones With Jay Blackton And His Orchestra,0,Top of the Pops,1964.0,(1980-12-18),Whole Lotta Love,ccs + jimmy page + john bonham + robert plant + john paul jones
460553,903360,301377,The magic of love,Russell Watson / Lionel Richie / Jay Berliner / Jeff Bova / Royal Philharmonic Orchestra / John Lubbock,0,Top of the Pops,1964.0,(1980-12-18),Whole Lotta Love,ccs + jimmy page + john bonham + robert plant + john paul jones
460581,955628,301377,Love Of The Common People,Paul Young,1983,Top of the Pops,1964.0,(1980-12-18),Whole Lotta Love,ccs + jimmy page + john bonham + robert plant + john paul jones
460586,753216,301377,Love Is Just Around The Corner,Paul Anka,0,Top of the Pops,1964.0,(1980-12-18),Whole Lotta Love,ccs + jimmy page + john bonham + robert plant + john paul jones
460597,917415,301377,Love On Top Of Love-Killer Kiss (The Cole & Clivilles Garage House Mix) (Digitally Remastered 2004),Grace Jones,1989,Top of the Pops,1964.0,(1980-12-18),Whole Lotta Love,ccs + jimmy page + john bonham + robert plant + john paul jones
460606,798089,301377,Love Theme,The Boston Pops Orchestra / John Williams,0,Top of the Pops,1964.0,(1980-12-18),Whole Lotta Love,ccs + jimmy page + john bonham + robert plant + john paul jones
460626,757065,301377,A Place Called Love,Fleming & John,1995,Top of the Pops,1964.0,(1980-12-18),Whole Lotta Love,ccs + jimmy page + john bonham + robert plant + john paul jones
460649,276001,301377,I Love You More Every Day,John Mayall,2007,Top of the Pops,1964.0,(1980-12-18),Whole Lotta Love,ccs + jimmy page + john bonham + robert plant + john paul jones
460653,954890,301377,The Runaway Fool Of Love,John Stewart,0,Top of the Pops,1964.0,(1980-12-18),Whole Lotta Love,ccs + jimmy page + john bonham + robert plant + john paul jones
460668,959195,301377,I Love You (I Need You),Linda Jones,0,Top of the Pops,1964.0,(1980-12-18),Whole Lotta Love,ccs + jimmy page + john bonham + robert plant + john paul jones
460672,799343,301377,Love Song For No One,John Mayer,0,Top of the Pops,1964.0,(1980-12-18),Whole Lotta Love,ccs + jimmy page + john bonham + robert plant + john paul jones
460673,960219,301377,True Love Ways,Catherine Zeta Jones / David Essex,0,Top of the Pops,1964.0,(1980-12-18),Whole Lotta Love,ccs + jimmy page + john bonham + robert plant + john paul jones
460695,854838,301377,Love Somebody (Radio Dance Mix),Jimmy Martin feat. Rick Springfield,0,Top of the Pops,1964.0,(1980-12-18),Whole Lotta Love,ccs + jimmy page + john bonham + robert plant + john paul jones
460696,946882,301377,More Love,Robert Ffrench & Heavy D,0,Top of the Pops,1964.0,(1980-12-18),Whole Lotta Love,ccs + jimmy page + john bonham + robert plant + john paul jones
460720,959424,301377,Love In The Meantime,George Jones & Tammy Wynette,0,Top of the Pops,1964.0,(1980-12-18),Whole Lotta Love,ccs + jimmy page + john bonham + robert plant + john paul jones
460843,934273,335380,Place Of Gold (Largo Do Ouro),William Coulter,0,A Queen Is Crowned,1953.0,,Hearts of Oak,william boyce
461048,871656,198579,Tranny Chaser,Rupaul,2009,RuPauls Drag Race,2009.0,Lip Synch Extravaganza Eleganza (#5.2),Tranny Chaser,rupaul + lucian piane
461127,957801,132141,Por La Escalera,Diego Torres,0,La Malquerida,2014.0,Héctor recomienda a Cristina  no dejar sola a Acacia (#1.57),La Malquerida,pablo preciado + román torres cuevas + alejandro pérez gonzález + cristián castro + jesús navarro + melissa robles
461228,927513,132141,1. La Anunciación (chamamé),Mercedes Sosa / 'Chango' Farias Gomez / Asociacion Coral Lagun Onak / Nicolas 'Colacho' Brizuela / Jaime Torres / Ruben Lobo / Oscar Giunta / Popi Spatocco / Chango Spasiuk,0,La Malquerida,2014.0,Héctor recomienda a Cristina  no dejar sola a Acacia (#1.57),La Malquerida,pablo preciado + román torres cuevas + alejandro pérez gonzález + cristián castro + jesús navarro + melissa robles
461411,198088,553725,U.S. Field Artillery - The Caissons Go Rolling Along,US Coast Guard Band,0,Nearing Grace,2005.0,,Lets Go,ric ocasek + band of warhols
461413,165553,679195,Wicked Game (LP Version),Chris Isaak,1989,The Preppie Murder,1989.0,,Wicked Game,chris isaak
461428,951063,494480,Le Sacre du Printemps (The Rite of Spring)/The Summoning of the Ancients,Igor Stravinsky;Columbia Symphony Orchestra,0,Joyful Partaking,2001.0,,Le Cathedral Engloutie,claude debussy + london philharmonic orchestra
461429,927241,494480,Musique pour le soupers du Roi Ubu / Music for King Ubu's Dinner (1982),Saarbrücken Radio Symphony Orchestra,0,Joyful Partaking,2001.0,,Le Cathedral Engloutie,claude debussy + london philharmonic orchestra
461437,790442,494480,Le Roi s'amuse: Incidental Music - Ballet Music: III.     Scène du bouquet,Sir Thomas Beecham/Royal Philharmonic Orchestra,0,Joyful Partaking,2001.0,,Le Cathedral Engloutie,claude debussy + london philharmonic orchestra
461445,886940,494480,Le Roi s'amuse: Incidental Music - Ballet Music: V.      Madrigal,Sir Thomas Beecham/Royal Philharmonic Orchestra,0,Joyful Partaking,2001.0,,Le Cathedral Engloutie,claude debussy + london philharmonic orchestra
461446,954657,494480,Le Sacre du printemps (2001 Digital Remaster)_ Première Partie: L'Adoration de la terre: Rondes printanières,Riccardo Muti/Philadelphia Orchestra,0,Joyful Partaking,2001.0,,Le Cathedral Engloutie,claude debussy + london philharmonic orchestra
461448,778458,452272,Dignified Dignitary,The Apples In Stereo,2010,Girl Walks Into a Bar,2011.0,,Dignified Dignitary,robert schneider   / bill doss / john hill + the apples in stereo
461477,700365,166472,Let's Just Say Goodbye (Album Version),David Sanborn,0,New York Undercover,1994.0,A Time to Kill (#2.14),Just A Man,david hidalgo + louis perez + los lobos
461581,955634,166472,Just A Little More Love (Elektro Edit),David Guetta - Joachim Garraud - Chris Willis,0,New York Undercover,1994.0,A Time to Kill (#2.14),Just A Man,david hidalgo + louis perez + los lobos
461609,930076,166472,Just A Man,Los Lobos,1992,New York Undercover,1994.0,A Time to Kill (#2.14),Just A Man,david hidalgo + louis perez + los lobos
461862,611844,245614,The Day Of The Wedding (June) (Album Version),Charles Wright & The Watts 103rd. Street Rhythm Band,0,The Fresh Beat Band,2009.0,Royal Wedding (#3.18),Another Perfect Day,the fresh beat band
461882,549047,245614,New Day I Hate,Young Fresh Fellows,2009,The Fresh Beat Band,2009.0,Royal Wedding (#3.18),Another Perfect Day,the fresh beat band
462262,913984,722187,I Wonder What´s Become Of Sally,Ray Anthony Orchestra - Big Band Swing,0,When the Wind Blows,1930.0,,That Old Gang Of Mine,ray henderson
462275,951132,722187,I Get A Kick Out Of You,Louis Armstrong / Oscar Peterson / Herb Ellis / Ray Brown / Louie Bellson,0,When the Wind Blows,1930.0,,That Old Gang Of Mine,ray henderson
462363,887762,722187,These Foolish Things (Remind Me Of You),Ray Conniff Singers,0,When the Wind Blows,1930.0,,That Old Gang Of Mine,ray henderson
462587,925590,90586,Papa's Got A Brand New Bag (Single Version),Otis Redding,0,Forever,2014.0,The Night in Question (#1.21),Ive Got Dreams To Remember,otis redding
462826,711732,549784,Theme Dream,William Orbit,1987,My Favorite Movie,2015.0,,Robot Dream,maiah wynne + troy william dunn
462853,504080,352972,Je T'Aime Moi Non Plus,Brigitte Bardot / Serge Gainsbourg,0,Armed Servicers,1974.0,,Je taime... moi non plus,serge gainsbourg + jane birkin
462872,602611,637576,1 2 3 Of Me,Black Moth Super Rainbow,2004,Sympathy for Delicious,2010.0,,09-15-00 Part 1,godspeed you! black emperor
463051,810942,653100,People Will Say We're in Love,Gordon MacRae & Shirley Jones With Jay Blackton And His Orchestra,0,The Choice,2016.0,,Terrible Love (Alternative Version),matt berninger + aaron dessner + the national + arrangement with beggars group media limited
463068,954369,653100,Rock Concert Movement #237 (Live Album Version),Blue Man Group,0,The Choice,2016.0,,Terrible Love (Alternative Version),matt berninger + aaron dessner + the national + arrangement with beggars group media limited
463096,958928,653100,Hottest Party In Town (Album Version),My Life With The Thrill Kill Kult,0,The Choice,2016.0,,Terrible Love (Alternative Version),matt berninger + aaron dessner + the national + arrangement with beggars group media limited
463116,881136,653100,Melody of Love (Album Version),The Rance Allen Group,0,The Choice,2016.0,,Terrible Love (Alternative Version),matt berninger + aaron dessner + the national + arrangement with beggars group media limited
463139,955065,653100,Hello Love,Holiday With Maggie,0,The Choice,2016.0,,Terrible Love (Alternative Version),matt berninger + aaron dessner + the national + arrangement with beggars group media limited
463313,928063,653100,Dirty Little Secrets - Bomb Gang Girls (Album Version),My Life With The Thrill Kill Kult,1993,The Choice,2016.0,,Terrible Love (Alternative Version),matt berninger + aaron dessner + the national + arrangement with beggars group media limited
463407,512932,653100,The Whiskey Ain't Workin'  (Remastered LP Version),Travis Tritt duet with Marty Stuart,0,The Choice,2016.0,,Terrible Love (Alternative Version),matt berninger + aaron dessner + the national + arrangement with beggars group media limited
463627,590264,206214,Medley: This Magic Moment / Dance With Me / There Goes My Baby / Save The Last Dance For Me,Ben E. King,0,Seriesly,2015.0,Goldfinger (#1.3),From Russia with Love,leslie bricusse + anthony newley + ben mooney
463634,959920,206214,Light Of Love (LP Version),Leslie Phillips,0,Seriesly,2015.0,Goldfinger (#1.3),From Russia with Love,leslie bricusse + anthony newley + ben mooney
463799,842213,580728,High School Confidential,Albert Lee / Joe Hammer / Chas Hodges / Pete Robinson / B.J. Cole / Drew Croon / John Gustafson / Mick Kellie,1957,Porkys Revenge,1985.0,,High School Nights,john david + steve gould + dave edmunds
463801,722522,580728,Summer Nights,John Travolta / Olivia Newton-John,1978,Porkys Revenge,1985.0,,High School Nights,john david + steve gould + dave edmunds
464098,6297,238349,Hard To Say Goodbye,Kevin Braheny,1990,The Big Bang Theory,2007.0,The Maternal Combustion (#8.23),Its the Hard Knock Life,charles strouse + simon helberg + kunal nayyar + kevin sussman
464425,466304,238349,Thinking About My Life (2004 Digital Remaster),Simon Dupree & The Big Sound,0,The Big Bang Theory,2007.0,The Maternal Combustion (#8.23),Its the Hard Knock Life,charles strouse + simon helberg + kunal nayyar + kevin sussman
464613,819069,558683,Beethoven : Theme & Variations in C major on a Waltz by Diabelli Op.120_ 'Diabelli Variations' : VIII Variation 7 - Un poco più allegro,Daniel Barenboim,0,Nobody,2009.0,,Bring On The Clowns,daniel tashian + the silver seas  from the album starry gazey pie
