business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours,type,address_num
Xav69Sc4bw2go6xm1UET5Q,Max's Farm Table,,2831 Parmenter St,Middleton,WI,53562.0,43.1053457,-89.5100677,3.5,26,0,"[u'Alcohol: full_bar', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u'BikeParking: True', u'BusinessAcceptsBitcoin: False', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: False', u'DogsAllowed: False', u'DriveThru: False', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HasTV: True', u'NoiseLevel: average', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: False', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True', u'WiFi: free']","[u'Breakfast & Brunch', u'Pizza', u'Burgers', u'Restaurants']","[u'Tuesday 11:0-22:0', u'Wednesday 11:0-22:0', u'Thursday 10:0-22:0', u'Friday 11:0-0:0', u'Saturday 8:0-0:0', u'Sunday 8:0-20:0']",business,2831
sR8AnN3Exc3VJ6Ax3MNT5Q,Tutto Pasta,,1900 Cayuga St,Middleton,WI,53562.0,43.0961242852,-89.5144023452,2.5,25,0,"[u'Alcohol: full_bar', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: False', u'GoodForKids: False', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"", u'HasTV: False', u'NoiseLevel: average', u'OutdoorSeating: True', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: True', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True']","[u'Restaurants', u'Italian']",,business,1900
dpe7iL_qDhp-Y-xNGJTSyg,Jimmy John's,,6231 Mckee Rd,Fitchburg,WI,53719.0,43.0154874,-89.4772216,4.0,5,1,"[u'Alcohol: none', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HasTV: False', u'NoiseLevel: very_loud', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: True', u'RestaurantsGoodForGroups: False', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTableService: False', u'RestaurantsTakeOut: True']","[u'Delis', u'Restaurants', u'Food', u'Sandwiches', u'Food Delivery Services']",,business,6231
nTj1Yi5TyRErrP8k8H3C3g,Esquire Club,Sherman,1025 N Sherman Ave,Madison,WI,53704.0,43.111265,-89.363442,3.0,43,1,"[u'Alcohol: full_bar', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u'BikeParking: True', u'BusinessAcceptsBitcoin: False', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: True', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"", u'HasTV: True', u'NoiseLevel: average', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: True', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True', u'WiFi: free']","[u'Restaurants', u'Steakhouses']","[u'Monday 11:0-22:0', u'Tuesday 11:0-22:0', u'Wednesday 11:0-22:0', u'Thursday 11:0-22:0', u'Friday 11:0-23:0', u'Saturday 9:0-22:30', u'Sunday 16:0-22:0']",business,1025
RDQ_812x82H72J7C6jG36Q,La Taguara,Hawthorne,3502 E Washington Ave,Madison,WI,53704.0,43.1146792,-89.3285605,4.5,203,1,"[u'Alcohol: beer_and_wine', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u'BikeParking: True', u'BusinessAcceptsBitcoin: False', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: True', u'DogsAllowed: False', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", u'HasTV: False', u'NoiseLevel: average', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: False', u'RestaurantsTableService: False', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True', u'WiFi: free']","[u'Restaurants', u'Caribbean', u'Colombian', u'Venezuelan', u'Latin American']","[u'Monday 11:0-20:0', u'Tuesday 11:0-20:0', u'Wednesday 11:0-20:0', u'Thursday 11:0-20:0', u'Friday 11:0-21:0', u'Saturday 9:0-21:0', u'Sunday 9:0-18:0']",business,3502
ZLVDKYgS8o5BZJuhdyG_zQ,Dairy Queen,,651 Hometown Cir,Verona,WI,53593.0,42.9946445,-89.5237895275,2.5,7,1,"[u'Alcohol: none', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", u'Caters: False', u'DriveThru: True', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HasTV: True', u'NoiseLevel: quiet', u'OutdoorSeating: True', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTableService: False', u'RestaurantsTakeOut: True', u'WiFi: free']","[u'Ice Cream & Frozen Yogurt', u'Food', u'Burgers', u'Restaurants', u'Fast Food']",,business,651
4XGjbI2Ggi-kdgt9eZR83w,World Buffet,,2451 W Broadway,Monona,WI,53713.0,43.0464285653,-89.3520848734,2.5,30,1,"[u'Alcohol: beer_and_wine', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"", u'HasTV: False', u'NoiseLevel: average', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: False', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True', u'WiFi: no']","[u'Buffets', u'Chinese', u'Restaurants']","[u'Monday 11:0-21:30', u'Tuesday 11:0-21:30', u'Wednesday 11:0-21:30', u'Thursday 11:0-21:30', u'Friday 11:0-22:0', u'Saturday 11:0-22:0', u'Sunday 11:0-21:30']",business,2451
Y5Vbtaj_pkrhb99V4Q-53Q,Denny's,,433 S Gammon Rd,Madison,WI,53719.0,43.0582431572,-89.5021364093,3.0,16,1,"[u'Alcohol: none', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u'BikeParking: False', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", u'GoodForKids: True', u""GoodForMeal: {'dessert': True, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HasTV: False', u'NoiseLevel: average', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True', u'WiFi: free']","[u'Diners', u'American (Traditional)', u'Restaurants', u'Breakfast & Brunch']","[u'Monday 0:0-0:0', u'Tuesday 0:0-0:0', u'Wednesday 0:0-0:0', u'Thursday 0:0-0:0', u'Friday 0:0-0:0', u'Saturday 0:0-0:0', u'Sunday 0:0-0:0']",business,433
f1loh_1c_zp6P1Zv9KSaPg,Ginza of Tokyo,,6734 Odana Rd,Madison,WI,53719.0,43.056628,-89.4989583,2.5,58,0,"[u'Alcohol: full_bar', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u'BYOB: False', u'BYOBCorkage: yes_corkage', u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: False', u'Corkage: True', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"", u'HasTV: False', u'NoiseLevel: average', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: True', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True', u'WiFi: no']","[u'Restaurants', u'American (New)', u'Japanese', u'Sushi Bars']","[u'Monday 17:0-21:0', u'Tuesday 17:0-21:0', u'Wednesday 17:0-21:0', u'Thursday 17:0-21:0', u'Friday 17:0-22:0', u'Saturday 16:30-22:0', u'Sunday 16:30-21:0']",business,6734
EgtyW19V-64c6PmRuvzSEA,The Great Dane,Capitol,123 E Doty St,Madison,WI,53703.0,43.0744454814,-89.3800637126,4.0,604,1,"[u'Alcohol: full_bar', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u'BYOB: False', u'BYOBCorkage: no', u""BestNights: {'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", u'BikeParking: True', u'BusinessAcceptsBitcoin: False', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", u'Caters: False', u'CoatCheck: False', u'Corkage: False', u'DogsAllowed: False', u'GoodForDancing: False', u'GoodForKids: True', u'HappyHour: True', u'HasTV: True', u""Music: {'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}"", u'NoiseLevel: average', u'OutdoorSeating: True', u'RestaurantsAttire: casual', u'RestaurantsCounterService: True', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: True', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'Smoking: no', u'WheelchairAccessible: True', u'WiFi: free', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}""]","[u'Food', u'Restaurants', u'American (Traditional)', u'American (New)', u'Bars', u'Breweries', u'Pubs', u'Nightlife']","[u'Monday 11:0-2:0', u'Tuesday 11:0-2:0', u'Wednesday 11:0-2:0', u'Thursday 11:0-2:0', u'Friday 11:0-2:30', u'Saturday 11:0-2:30', u'Sunday 10:0-2:0']",business,123
EtE2sqkrwoYAU-8mef0UOg,Subway,,6321 Rostad Cir,DeForest,WI,53532.0,43.1929636,-89.3388651,4.0,4,1,"[u'BusinessAcceptsCreditCards: True', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsTakeOut: True', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False']","[u'American (New)', u'Fast Food', u'Restaurants', u'Sandwiches']","[u'Monday 7:0-22:0', u'Tuesday 7:0-22:0', u'Wednesday 7:0-22:0', u'Thursday 7:0-22:0', u'Friday 7:0-22:0', u'Sunday 8:0-22:0']",business,6321
TQqhfjlPVEz41K_wAogQSQ,Luigi's,Westmorland,515 S Midvale Blvd,Madison,WI,53711.0,43.0548519,-89.450401,3.5,80,1,"[u'Alcohol: beer_and_wine', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: True', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"", u'HasTV: False', u'NoiseLevel: average', u'OutdoorSeating: True', u'RestaurantsAttire: casual', u'RestaurantsDelivery: True', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True', u'WiFi: free', u'RestaurantsReservations: False']","[u'Pizza', u'Italian', u'Restaurants']","[u'Monday 11:0-21:0', u'Tuesday 11:0-21:0', u'Wednesday 11:0-21:0', u'Thursday 11:0-21:0', u'Friday 11:0-22:0', u'Saturday 11:0-22:0', u'Sunday 11:0-21:0']",business,515
0qh5uSAUDcVzC6hoPsAPvA,Chick-fil-A,,430 S Gammon Rd,Madison,WI,53719.0,43.058073,-89.503443,4.0,42,1,"[u'Alcohol: none', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: True', u'DriveThru: True', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': True, 'brunch': False}"", u'HasTV: False', u'NoiseLevel: average', u'OutdoorSeating: True', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTableService: False', u'RestaurantsTakeOut: True', u'WiFi: free']","[u'Restaurants', u'American (Traditional)', u'Food', u'Fast Food']","[u'Monday 6:30-22:0', u'Tuesday 6:30-22:0', u'Wednesday 6:30-22:0', u'Thursday 6:30-22:0', u'Friday 6:30-22:0', u'Saturday 6:30-22:0']",business,430
ZKlprQqBWOQnQZblJfVPwg,Deli Roma,,1632 W Main St,Sun Prairie,WI,53590.0,43.1783069,-89.241085,4.5,22,0,"[u'Alcohol: none', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': True, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: True', u'GoodForKids: False', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HasTV: False', u'NoiseLevel: quiet', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: False', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTableService: False', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True', u'WiFi: no']","[u'Delis', u'Restaurants']","[u'Tuesday 11:0-19:0', u'Wednesday 11:0-19:0', u'Thursday 11:0-19:0', u'Friday 11:0-19:0', u'Saturday 11:0-19:0']",business,1632
YycuwgvTtOG7HBYW_cwvkg,The Bayou,Capitol,117 S Butler St,Madison,WI,53703.0,43.0756163,-89.3793937,3.5,69,0,"[u'Alcohol: full_bar', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", u'Caters: False', u'GoodForKids: False', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"", u'HasTV: True', u'NoiseLevel: average', u'OutdoorSeating: True', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: False', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True', u'WiFi: free']","[u'Restaurants', u'Cajun/Creole']","[u'Monday 10:30-2:0', u'Tuesday 10:30-2:0', u'Wednesday 10:30-2:0', u'Thursday 10:30-2:0', u'Friday 10:30-2:0', u'Saturday 10:30-2:30']",business,117
tt96sjIQIKgtGEvRHhLfBg,Burger King,,6909 Odana Rd,Madison,WI,53719.0,43.0562518,-89.501084,2.5,9,1,"[u'Alcohol: none', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u'DriveThru: True', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HasTV: True', u'OutdoorSeating: True', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTableService: False', u'RestaurantsTakeOut: True', u'WiFi: free']","[u'Restaurants', u'Fast Food', u'Burgers']",,business,6909
PPMBRhovY0dNHCHFzk7pAw,The Egg & I,,"2501 W Beltline Hwy, Ste 111",Madison,WI,53713.0,43.0344735,-89.4209198,3.0,82,1,"[u'Alcohol: none', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: True', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': True, 'brunch': True}"", u'HasTV: False', u'NoiseLevel: average', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'WiFi: free']","[u'Breakfast & Brunch', u'Cafes', u'American (Traditional)', u'Restaurants', u'American (New)']","[u'Monday 7:0-14:30', u'Tuesday 7:0-14:30', u'Wednesday 7:0-14:30', u'Thursday 7:0-14:30', u'Friday 7:0-14:30', u'Saturday 7:0-14:30', u'Sunday 7:0-14:30']",business,2501
